repo,source_path,current_role,correct_owner,action,target_path,risk,reason,import_rewrite,approved
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/cortices-adapter-contracts.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/economic.engine.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/evolution.engine.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/gpu.adapter.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/graph.engine.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/identity.engine.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/pallium.engine.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/room-system.adapter.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/rtc.adapter.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/state.engine.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/trust.engine.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/worker.adapter.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/rtc/leeway-rtc-native.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/rtc/store.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/vision/vision-adapter.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/vision/vision-awareness.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/vision/vision-budget.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/vision/vision-diagnostics.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/vision/vision-governance.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/vision/vision-monitor.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/vision/vision-storage.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/vision/VisualOverlayRenderer.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/voice/client_core/speech-recognition.d.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/voice/client_core/standaloneAgent.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/voice/client_core/VoiceSession.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/voice/client_core/wsAgent.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/voice/engine/audio.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/voice/engine/use-voice-engine.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/voice/engine/voice-loop.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/voice/engine/voice-output.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/voice/engine/VoiceStudio.tsx,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/standards/cli/run-agents.mjs,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/vite-env.d.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
